sample_name	1_oxy2_Ko	2_empty	3_npsA_Ko	4_thdA_Ko	5_npsB_Ko	6_aroX_Ko	7_dhbX_Ko	8_icmX_Ko	9_adsX_Ko	10_hmoX_Ko	11_msfX_Ko	12_uvrX_Ko	13_oxy6_Kg	14_orfABC	15_npsA_Kg	16_thdA_Kg	17_npsB_Kg	18_aroX_Kg	19_dhbX_Kg	20_icmX_Kg	21_adsX_Kg	22_hmoX_Kg	23_msfX_Kg	24_uvrX_Kg	25_oxy1_Km	26_oxy5_Km	27_LeupAB	28_npsA_Km	29_thdA_Km	30_npsB_Km	31_aroX_Km	32_dhbX_Km	33_icmX_Km	34_adsX_Km	35_hmoX_Km	36_msfX_Km	37_uvrX_Km	38_oxy4_Kpas	39_orfA_truncated	40_npsA_Kpa	41_thdA_Kpa	42_npsB_Kpa	43_aroX_Kpa	44_dhbX_Kpa	45_icmX_Kpa	46_adsX_Kpa	47_hmoX_Kpa	48_msfX_Kpa	49_uvrX_Kpa	50_oxy8_Khaux	51_oxy3_Sp
GCF_030343925.1_ASM3034392v1_genomic.fasta	99.198	99.425						100.0	99.128	98.0	99.189	99.646	86.766							98.462	95.333	96.032	92.295	94.385	86.758	87.171							98.485	95.077	95.833	92.295	93.192	86.301							98.485	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030343945.1_ASM3034394v1_genomic.fasta	99.198	99.425							98.802	98.0	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344005.1_ASM3034400v1_genomic.fasta	99.198	99.425							98.802	98.0	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344035.1_ASM3034403v1_genomic.fasta	99.198	99.425						100.0	99.128	98.0	99.189	99.646	86.766							98.462	95.333	96.032	92.295	94.385	86.758	87.171							98.485	95.077	95.833	92.295	93.192	86.301							98.485	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344065.1_ASM3034406v1_genomic.fasta	99.198	99.425							98.802	96.226	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344075.1_ASM3034407v1_genomic.fasta	99.198	99.425							98.802	98.0	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344175.1_ASM3034417v1_genomic.fasta	99.198	99.425	99.408	99.134	100.0	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		95.003	96.97	96.0	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.0	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	94.257	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344215.1_ASM3034421v1_genomic.fasta	99.198	99.425							98.802	99.868	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344265.1_ASM3034426v1_genomic.fasta	99.198	99.425	99.408	99.134	99.428	99.231	99.746	100.0	99.128	99.868	99.189	99.646	86.766		95.003	96.97	95.3	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.107	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	94.257	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344305.1_ASM3034430v1_genomic.fasta	87.285	94.898								98.039			96.087												97.032	99.656	92.227											95.895												95.757	84.877
GCF_030344325.1_ASM3034432v1_genomic.fasta	99.542	98.851	99.474	99.134	99.451	99.231	99.364	99.052	98.769	99.669	99.432	99.204	86.881		95.069	96.97	95.172	95.641	96.97	95.419	94.974	95.966	92.701	94.43	86.986	87.285		93.688	93.665	94.03	95.299	95.038	95.103	94.667	95.767	92.701	93.236	86.416		93.425	93.074	94.19	94.957	94.656	95.103	94.785	95.635	92.376	93.324	86.353	84.449
GCF_030344345.1_ASM3034434v1_genomic.fasta	99.427	98.276	99.408	99.134	99.542	99.145	99.873	100.0	99.538	99.735	99.513	99.248	86.997		95.266	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.607	87.1	87.4		93.82	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.501	86.53		93.557	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.59	86.468	84.543
GCF_030344365.1_ASM3034436v1_genomic.fasta	87.285	94.898								98.039			96.087												97.032	99.656	92.227											95.895												95.757	84.877
GCF_030344405.1_ASM3034440v1_genomic.fasta	99.198	99.425	99.408	99.134	99.428	99.231	99.746	100.0	99.128	100.0	99.189	99.646	86.766		95.003	96.97	95.3	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.107	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	94.257	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344465.1_ASM3034446v1_genomic.fasta	99.313	100.0	99.474	99.134	99.497	99.145	99.618	99.684	99.692	99.735	99.676	99.293	86.881		95.069	96.97	95.332	95.556	96.97	96.051	95.333	95.899	92.782	94.562	86.986	87.285		93.623	93.665	94.143	95.214	95.293	95.735	95.077	95.701	92.782	93.546	86.416		93.36	93.074	94.303	94.872	94.911	95.735	95.092	95.569	92.457	93.501	86.353	84.637
GCF_030344505.1_ASM3034450v1_genomic.fasta	99.198	99.425	99.375		99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		94.927		96.034	95.812		96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.607		94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.259		95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344515.1_ASM3034451v1_genomic.fasta	99.198	99.425	99.375		99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		94.927		96.034	95.812		96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.607		94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.259		95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344545.1_ASM3034454v1_genomic.fasta	99.198	99.425	99.408	99.134	99.428	99.231	99.746	100.0	99.128	98.113	99.189	99.646	86.766		95.003	96.97	95.3	95.812	96.97	96.367	95.333	95.44	92.295	94.385	86.758	87.171		93.557	93.665	94.107	95.47	95.165	96.051	95.077	95.755	92.295	93.192	86.301		93.294	93.074	94.257	95.128	94.784	96.051	95.092	95.912	92.052	93.28	86.239	84.29
GCF_030344565.1_ASM3034456v1_genomic.fasta	99.198	99.425							98.802	98.0	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344645.1_ASM3034464v1_genomic.fasta	99.198	99.425						100.0	99.128	98.0	99.189	99.646	86.766							98.462	95.333	96.032	92.295	94.385	86.758	87.171							98.485	95.077	95.833	92.295	93.192	86.301							98.485	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344665.1_ASM3034466v1_genomic.fasta	99.198	99.425								98.0	99.189	99.672	86.766										92.295	94.525	86.758	87.171										92.295	93.308	86.301										92.052	93.402	86.239	84.29
GCF_030344695.1_ASM3034469v1_genomic.fasta	99.198	99.425							98.802	99.817	99.189	99.646	86.766								96.407	95.875	92.295	94.385	86.758	87.171								94.81	95.883	92.295	93.192	86.301								95.01	95.883	92.052	93.28	86.239	84.29
GCF_030344725.1_ASM3034472v1_genomic.fasta	99.198	99.425						100.0	99.128	99.868	99.189	99.646	86.766							98.462	95.333	96.032	92.295	94.385	86.758	87.171							98.485	95.077	95.833	92.295	93.192	86.301							98.485	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344735.1_ASM3034473v1_genomic.fasta	99.198	99.425							98.802	98.0	99.189	99.646	86.766								96.407	96.032	92.295	94.385	86.758	87.171								94.81	95.833	92.295	93.192	86.301								95.01	95.701	92.052	93.28	86.239	84.29
GCF_030344765.1_ASM3034476v1_genomic.fasta	74.307	99.425	99.408	99.134	99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	75.226		95.003	96.97	96.034	95.812	96.97	96.367	95.333	96.032	92.295	94.385	75.613	74.898		93.557	93.665	94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	74.829		93.294	93.074	95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	75.226	84.29
GCF_030344785.1_ASM3034478v1_genomic.fasta	99.198	99.425	99.408	99.134	99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		95.003	96.97	96.034	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344825.1_ASM3034482v1_genomic.fasta	99.198	99.425	99.408	99.134	99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		95.003	96.97	96.034	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030344825.2_ASM3034482v2_genomic.fasta	99.198	99.425	99.408	99.134	99.718	99.231	99.746	100.0	99.128	99.868	99.189	99.646	86.766		95.003	96.97	96.034	95.812	96.97	96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.557	93.665	94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.294	93.074	95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030358065.1_ASM3035806v1_genomic.fasta	87.215	98.98								100.0			97.018												99.772	97.374	99.271											94.749												97.362	85.499
GCF_030358075.1_ASM3035807v1_genomic.fasta	86.583	95.918	95.069	95.671	95.24	95.043	95.674	96.682	95.282	95.762	92.62	94.209	99.658	99.882	99.145	99.567	99.657	99.658	99.567	99.684	99.436	99.604	99.757	99.602	97.133	95.872		95.003	94.222	95.494	96.581	97.71	95.419	96.769	96.832	94.972	95.579	95.528	94.915	94.872	93.506	95.54	96.41	97.583	95.419	96.421	96.568	95.215	95.668	99.543	84.972
GCF_030358825.1_ASM3035882v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358865.1_ASM3035886v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358885.1_ASM3035888v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358925.1_ASM3035892v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358945.1_ASM3035894v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358965.1_ASM3035896v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030358985.1_ASM3035898v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359005.1_ASM3035900v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359025.1_ASM3035902v1_genomic.fasta	74.161	94.898								98.0			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359045.1_ASM3035904v1_genomic.fasta	86.598	94.898								98.0			95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359065.1_ASM3035906v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359085.1_ASM3035908v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359105.1_ASM3035910v1_genomic.fasta	74.161	94.898								98.0			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359125.1_ASM3035912v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359145.1_ASM3035914v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359155.1_ASM3035915v1_genomic.fasta	74.161	94.898								98.039			75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359185.1_ASM3035918v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359205.1_ASM3035920v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359225.1_ASM3035922v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359245.1_ASM3035924v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359265.1_ASM3035926v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359285.1_ASM3035928v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359305.1_ASM3035930v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030359405.1_ASM3035940v1_genomic.fasta	86.598	94.898											95.512												96.461	99.084	92.389											95.325												95.183	84.31
GCF_030359985.1_ASM3035998v1_genomic.fasta	86.583	95.918	95.069	94.937	95.24	94.957	95.674	96.682	95.282	95.762	92.457	94.411	99.658	99.899	99.145	98.734	99.657	99.573	98.734	99.684	99.436	99.604	99.594	99.628	97.133	95.872		95.003	96.203	95.494	96.496	97.71	95.419	96.769	96.832	94.809	95.575	95.528		94.872	93.671	95.54	96.325	97.583	95.419	96.421	96.568	95.053	95.668	99.543	84.972
GCF_030360065.1_ASM3036006v1_genomic.fasta	86.583	95.918	95.069	95.671	95.24	95.043	95.674	96.682	95.282	95.762	93.274	94.209	99.658	99.882	99.145	99.567	99.657	99.658	99.567	99.684	99.436	99.604	99.701	99.602	97.133	95.872		95.003	94.222	95.494	96.581	97.71	95.419	96.769	96.832	95.21	95.579	95.528	94.915	94.872	93.506	95.54	96.41	97.583	95.419	96.421	96.568	95.366	95.668	99.543	84.972
GCF_030360115.1_ASM3036011v1_genomic.fasta	86.583	95.918	95.069	95.671	95.24	95.043	95.674	96.682	95.282	95.762	92.96	94.264	99.658	99.882	99.145	99.567	99.657	99.658	99.567	99.684	99.436	99.604	99.569	99.6	97.133	95.872		95.003	94.222	95.494	96.581	97.71	95.419	96.769	96.832	95.115	95.554	95.528	94.915	94.872	93.506	95.54	96.41	97.583	95.419	96.421	96.568	95.402	95.643	99.543	84.972
GCF_030360165.1_ASM3036016v1_genomic.fasta	86.583	95.918	94.964	95.671	95.24	94.957	95.674	96.682	95.282	95.695	92.62	94.12	99.658	99.804	99.072	99.567	99.657	99.573	99.567	99.684	99.436	99.538	99.757	99.514	97.133	95.872		94.897	94.222	95.494	96.496	97.71	95.419	96.769	96.766	94.972	95.491	95.528	94.189	94.765	93.506	95.54	96.325	97.583	95.419	96.421	96.502	95.215	95.579	99.543	84.972
GCF_030361415.1_ASM3036141v1_genomic.fasta	99.198	99.425	99.375		99.718	99.231	99.746	100.0	99.128	98.0	99.189	99.646	86.766		94.927		96.034	95.812		96.367	95.333	96.032	92.295	94.385	86.758	87.171		93.607		94.93	95.47	95.165	96.051	95.077	95.833	92.295	93.192	86.301		93.259		95.211	95.128	94.784	96.051	95.092	95.701	92.052	93.28	86.239	84.29
GCF_030369335.1_ASM3036933v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.389											74.692												75.097	84.31
GCF_030490325.1_ASM3049032v1_genomic.fasta	87.1	98.98											97.018												99.315	97.374	99.352											94.749												97.362	85.311
GCF_030490345.1_ASM3049034v1_genomic.fasta	87.1	98.98											97.018												99.315	97.374	99.352											94.749												97.362	85.311
GCF_030506015.1_ASM3050601v1_genomic.fasta	99.771	100.0	100.0	100.0	99.84	98.974	99.873	100.0	99.487	99.868	98.946	99.027	86.651		95.135	96.104	95.126	95.385	96.104	96.367	95.436	96.032	92.62	94.562	86.758	87.056		93.623	92.76	93.916	95.043	95.038	96.051	95.179	95.833	92.701	93.457	86.187		93.425	92.208	94.122	94.701	94.656	96.051	95.194	95.701	92.457	93.546	86.124	84.449
GCF_030506035.1_ASM3050603v1_genomic.fasta	99.427	98.276	99.408	99.134	99.542	99.145	99.873	100.0	99.538	99.735	99.513	99.204	86.997		95.266	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.562	87.1	87.4		93.82	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.457	86.53		93.557	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.546	86.468	84.543
GCF_030518375.1_ASM3051837v1_genomic.fasta	99.542	98.851	99.474	100.0	99.542	99.145	99.618	99.052	98.615	99.139	99.513	99.646	86.881		95.003	96.104	95.195	95.897	96.104	95.419	94.923	96.23	92.701	94.385	86.986	87.285		93.491	92.76	94.03	95.556	95.547	95.103	94.615	96.032	92.782	93.148	86.416		93.228	92.208	94.19	95.214	95.165	95.103	94.734	95.899	92.457	93.236	86.353	84.543
GCF_030518375.2_ASM3051837v2_genomic.fasta	99.542	98.851	99.474	100.0	99.542	99.145	99.618	99.052	98.615	99.139	99.513	99.646	86.881		95.003	96.104	95.195	95.897	96.104	95.419	94.923	96.23	92.701	94.385	86.986	87.285		93.491	92.76	94.03	95.556	95.547	95.103	94.615	96.032	92.782	93.148	86.416		93.228	92.208	94.19	95.214	95.165	95.103	94.734	95.899	92.457	93.236	86.353	84.543
GCF_030542275.1_ASM3054227v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	95.893	94.923	96.226	92.782	93.103	97.468		95.069	94.667	95.494	96.752	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	99.842	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.889	98.728	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_030542365.1_ASM3054236v1_genomic.fasta	87.1	98.98								98.039			96.904												99.886	97.26	99.271											94.863												97.248	85.405
GCF_030542385.1_ASM3054238v1_genomic.fasta	74.307	98.98								98.113			75.226												75.613	74.898	99.271											74.829												75.226	85.405
GCF_030542395.1_ASM3054239v1_genomic.fasta	87.285	98.98	93.754	92.76	94.145	94.872	95.038	95.893	94.923	96.226	92.782	93.103	97.468		95.069	94.667	95.494	96.752	94.667	94.945	96.667	96.832	94.891	95.491	99.087	97.824	99.109	99.803	100.0	99.703	99.316	99.873	99.842	99.436	99.076	99.676	99.691	95.189		97.83	98.268	98.376	98.889	98.728	98.578	98.671	99.076	98.054	98.276	97.133	85.35
GCF_030542425.1_ASM3054242v1_genomic.fasta	74.307	98.98								98.113			75.226												75.613	74.898	99.271											74.829												75.226	85.405
GCF_030544885.1_ASM3054488v1_genomic.fasta	99.542	98.851	99.474	100.0	99.542	99.145	99.618	99.052	98.615	99.139	99.513	99.646	86.881		95.003	96.104	95.195	95.897	96.104	95.419	94.923	96.23	92.701	94.385	86.986	87.285		93.491	92.76	94.03	95.556	95.547	95.103	94.615	96.032	92.782	93.148	86.416		93.228	92.208	94.19	95.214	95.165	95.103	94.734	95.899	92.457	93.236	86.353	84.543
GCF_030658935.1_ASM3065893v1_genomic.fasta	99.427	99.425	99.408	99.134	99.542	99.145	99.873	100.0	99.538	99.735	99.513	99.248	86.997		95.266	96.97	95.263	95.726	96.97	96.367	95.385	96.032	92.701	94.607	87.1	87.4		93.82	93.665	94.122	95.385	95.293	96.051	95.128	95.833	92.782	93.501	86.53		93.557	93.074	94.282	95.043	94.911	96.051	95.143	95.701	92.457	93.59	86.468	84.543
GCF_030717465.1_ASM3071746v1_genomic.fasta	74.161	94.898											75.097												75.477	74.761	92.146											74.692												75.097	84.688
GCF_030850045.1_ASM3085004v1_genomic.fasta	87.056	94.898								100.0			96.087												97.032	99.656	92.065											95.895												95.757	84.594
GCF_030850055.1_ASM3085005v1_genomic.fasta	86.306	94.898	93.36	92.208	94.167	94.53	94.784	96.209	94.872	95.629	92.701	93.192	95.876	94.408	94.609	93.939	95.357	96.581	93.939	95.261	96.513	96.766	95.134	95.756	94.725	96.087		97.699	98.268	98.193	99.402	98.855	98.894	99.231	99.538	98.378	98.497	99.772	98.309	99.54	100.0	99.794	100.0	99.237	99.526	99.591	99.67	99.513	99.823	95.32	85.108
GCF_030850095.1_ASM3085009v1_genomic.fasta	86.306	94.898	93.36	92.208	94.167	94.53	94.784	96.209	94.872	100.0	92.701	93.192	95.876	94.408	94.609	93.939	95.357	96.581	93.939	95.261	96.513	96.766	95.134	95.756	94.725	96.087		97.699	98.268	98.193	99.402	98.855	98.894	99.231	99.538	98.378	98.497	99.772	98.309	99.54	100.0	99.794	100.0	99.237	99.526	99.591	99.67	99.513	99.823	95.32	85.108
GCF_030850165.1_ASM3085016v1_genomic.fasta	86.306	94.898	93.36	92.208	94.167	94.53	94.784	96.209	94.821	100.0	92.701	93.192	95.876	94.408	94.609	93.939	95.357	96.581	93.939	95.261	96.462	96.766	95.134	95.756	94.725	96.087		97.699	98.268	98.193	99.402	98.855	98.894	99.179	99.538	98.378	98.497	99.772	98.309	99.54	100.0	99.794	100.0	99.237	99.526	99.54	99.67	99.513	99.823	95.32	85.108
GCF_030851535.1_ASM3085153v1_genomic.fasta	87.215	98.98											97.018												99.772	97.374	99.271											94.749												97.362	85.499
GCF_030913565.1_ASM3091356v1_genomic.fasta	86.986	98.98								100.0			96.789												100.0	97.146	99.352											94.749												97.133	85.311
GCF_031081595.1_ASM3108159v1_genomic.fasta	87.215	98.98											97.133												99.429	97.489	99.19											94.863												97.477	85.311
GCF_031316335.1_ASM3131633v1_genomic.fasta	86.766	100.0	94.872	96.104	94.396	95.214	95.547	96.84	95.077	98.039	92.701	94.341	99.885		99.08	100.0	99.542	99.487	100.0	99.526	99.385	99.736	99.513	99.646	96.674	96.087		94.806	94.667	95.723	96.752	97.583	95.577	96.615	96.964	94.891	95.8	95.742		94.675	93.939	95.418	96.581	97.455	95.577	96.268	96.7	95.134	95.889	99.087	84.915
GCF_031593235.1_ASM3159323v1_genomic.fasta	86.191	94.898	93.425	92.208	94.122	94.53	94.656	96.209	94.923	95.629	92.295	93.192	95.762	94.079	94.675	93.939	95.311	96.581	93.939	95.261	96.564	96.7	94.972	95.623	94.839	96.203		97.765	98.268	98.17	99.402	98.728	98.894	99.179	99.538	97.891	98.364	99.658	98.068	99.474	100.0	99.748	100.0	99.364	99.842	99.489	99.802	99.838	99.867	95.434	85.108
